coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Mon Apr 27 01:23:46 +0000 2020,,https://twitter.com/PordenoneBudoia/status/1254581975622602755/photo/1,,26,1254581975622602755,,,,es,,false,32,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","El profesor japonés de fisiología o medicina, 
Dr. Tasuku Honjo, causó sensación hoy en los medios al decir que el virus corona no es natural. https://t.co/hcwc9Jm9gQ",https://twitter.com/PordenoneBudoia/status/1254581975622602755,Wed Jun 19 20:34:47 +0000 2019,PordenoneBudoia,false,"Tener buenas relaciones con 1 comunista es=q cortejar a 1 cocodrilo Cuando abre su boca, no sabes si está intentando sonreír o preparándose para engullirte.",17812,8645,2416,5,"Santiago, Chile",Pordenone y Budoia 2005,PordenoneBudoia,52998,,,false
,Wed Apr 15 21:47:37 +0000 2020,CastillaLaMancha,,https://diariosanitario.com/anestesistas-respiradores-turquia/,0,1250541312438304769,,,,es,,false,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🔴GRAVÍSIMO
Los famosos RESPIRADORES  DE TURQUÍA  NO SIRVEN están embalados en los hospitales de #CastillaLaMancha
-Son de UVI Móvil,no de UCI(son d 1984 tecnología obsoleta
-Los Turcos se dieron cuenta que no les servirían y por eso aceptaron enviarlos 
 https://t.co/gDcncswJP3",https://twitter.com/aljomaes2010/status/1250541312438304769,Tue Oct 26 07:37:59 +0000 2010,aljomaes2010,false,"Cristiano,español y enamorado de España,de todas y cada una de sus regiones, aficionado a los toros y al rugby, por ese orden, luchador porque no queda otra",18015,625,1298,12,,aljo maes,aljomaes2010,38906,,,false
,Thu Apr 16 18:24:30 +0000 2020,,https://twitter.com/realDonaldTrump/status/1250852583318736896/video/1,,258664,1250852583318736896,,,,en,,false,95722,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Crazy Nancy Pelosi deleted this from her Twitter account. She wanted everyone to pack into Chinatown long after I closed the BORDER TO CHINA. Based on her statement, she is responsible for many deaths. She’s an incompetent, third-rate politician! https://t.co/uWNI7DCG3o",https://twitter.com/realDonaldTrump/status/1250852583318736896,Wed Mar 18 13:46:38 +0000 2009,realDonaldTrump,false,45th President of the United States of America🇺🇸,5,87237850,50,121321,"Washington, DC",Donald J. Trump,realDonaldTrump,56900,,http://www.Instagram.com/realDonaldTrump,true
,Mon Apr 06 12:40:34 +0000 2020,COVID19 5G,,,446,1247142151013699586,,,,fr,,,402,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pendant la crise #COVID19 le gouvernement viole discrètement les principes de prévention de précaution. Une ordonnance du 26 mars généralise là #5G en supprimant toutes les protections sanitaires existantes et malgré l’avis très réservé  de l’ @Anses_fr.Ils n’ont rien compris,https://twitter.com/corinnelepage/status/1247142151013699586,Tue Apr 14 17:43:41 +0000 2009,corinnelepage,false,Ancienne Ministre de l'environnement Présidente de CAP21/Le Rassemblement Citoyen. Députée européenne 2009-2014 Avocate @HLAvocats @MENEorg @DeclarationDHU,582,73072,6075,1715,,Corinne Lepage,corinnelepage,30763,,http://www.corinnelepage.fr,true
,Wed Mar 13 03:12:59 +0000 2019,,https://twitter.com/Daalopeza/status/1105668048416108544/video/1,,10,1105668048416108544,,,,es,,false,4,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Les dejo un video de lo que pasó ayer 11/03 en un banco bicentenario en Mérida. Sí, esos son billetes. https://t.co/53OjAnCCuq",https://twitter.com/Daalopeza/status/1105668048416108544,Wed Dec 12 01:25:53 +0000 2012,Daalopeza,false,Comunicación Social y Diseño Gráfico ULA / 20 y pico,18040,309,780,1,Mérida,Daniela Lopez,Daalopeza,10842,,https://peoople.app/danielalopez37,false
,Fri Apr 24 00:41:03 +0000 2020,,https://twitter.com/ndrew_lawrence/status/1253484059881324544/video/1,,537,1253484059881324544,,,,en,,false,132,,,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>",So this ad just ran on Fox News https://t.co/2mTHGeIbJg,https://twitter.com/ndrew_lawrence/status/1253484059881324544,Thu Feb 28 22:06:12 +0000 2013,ndrew_lawrence,false,Deputy Director of Rapid Response @mmfa but views here are my own - 99% of RTs are endorsements,127285,50540,3289,593,,Andrew Lawrence,ndrew_lawrence,52122,,,false
,Sun Apr 05 15:08:20 +0000 2020,,https://twitter.com/SoyFreshh/status/1246755531064303617/video/1,,951,1246816948874338304,,,,es,,false,192,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Qué vergüencita ajena das Miranda. De verdad. https://t.co/kkkgFipEWM,https://twitter.com/revistamongolia/status/1246816948874338304,Fri Jan 27 06:48:04 +0000 2012,revistamongolia,false,"Revista satírica sin mensaje alguno. A la venta mensualmente en kioskos, Ipad, Iphone y Android. De gira con Mongolia sobre hielo y los viernes en Al Rojo Vivo.",32293,445841,3611,3679,"Mongolia, España",Revista Mongolia,revistamongolia,143752,,http://www.revistamongolia.com,true
,Wed Apr 08 23:38:05 +0000 2020,,,,2,1248032397628751873,congosto,1248021514852712400,14620824,es,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@congosto @SoyMmadrigal @CesarCalderon @mediotic Pues yo me he salvado
Y he mandado unos cuantos",https://twitter.com/EspLegion/status/1248032397628751873,Fri Oct 21 17:43:27 +0000 2016,EspLegion,false,"Algún día se me ocurrirá algo gracioso que poner
Me gustan las cosas que vuelan",55694,766,673,1,"Asturias, España",Martin,EspLegion,38411,,,false
,Sat Apr 11 15:31:47 +0000 2020,,,,6,1248997179139788800,Andersoncfb,1248973455669842000,133023573,pt,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Andersoncfb @henriolliveira Sugiro que você se informe pelos canais oficiais do Estado e não espalhe informações falsas como essa, pois fake news é crime. Os detentos estão trabalhando para demarcar espaços de distanciamento social nas paradas de ônibus de Belém e não para vigiar as pessoas.",https://twitter.com/helderbarbalho/status/1248997179139788800,Thu Jun 03 22:59:38 +0000 2010,helderbarbalho,false,"Governador do Pará. Fui vereador, deputado, prefeito eleito e reeleito, pres. da Famep, ministro da Pesca, Portos e Integração Nacional.",11499,95788,1113,242,Ananindeua PA,Helder Barbalho,helderbarbalho,26674,,,true
,Thu Apr 02 15:35:17 +0000 2020,,https://twitter.com/RoyBarreras/status/1245736571221028864/photo/1,,3277,1245736571221028864,,,,es,,false,2397,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Numero de test a la población realizados por pais. Colombia aparece en EL ULTIMO LUGAR . Muy grave. Cuando testear es la clave para controlar epidemia y ademas reorientar aislamiento de los paises. https://t.co/t6Ga6eGSib,https://twitter.com/RoyBarreras/status/1245736571221028864,Sun Aug 02 00:29:22 +0000 2009,RoyBarreras,false,Senador de la República. Negociador de Paz. Presidente del Congreso 2011/2012 Presidente de la Comisión de Paz del Senado Cuenta oficial https://t.co/rLd17OOQ7Z,3532,185747,1412,513,Bogotá,Roy Barreras,RoyBarreras,11171,,http://Roybarreras.com.co,true
,Fri Apr 03 15:04:34 +0000 2020,,https://twitter.com/sharjahmedia/status/1246091227663138816/photo/1,,21,1246091227663138816,,,,ar,,false,8,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",وجه صاحب السمو الشيخ الدكتور سلطان بن محمد القاسمي عضو المجلس الأعلى حاكم الشارقة دائرة الشؤون الإسلامية بالشارقة بعدم دفن أيا من ضحايا مرض كورونا المستجد (كوفيد ١٩) في منطقة الصجعة بالشارقة، والتأكيد على أنه لم يتم دفن أيا من الضحايا في المنطقة المذكورة أو غيرها في الشارقة https://t.co/in8U93nFAa,https://twitter.com/sharjahmedia/status/1246091227663138816,Sun Oct 02 08:58:26 +0000 2011,sharjahmedia,false,الحساب الرسمي للمكتب الإعلامي لحكومة الشارقة|Sharjah Government Media Bureau | Instagram/Snapchat / Facebook/ YouTube: SharjahMedia,653,73466,167,146,Sharjah - United Arab Emirates,sharjahmedia,sharjahmedia,41972,,http://www.sgmb.ae,true
,Fri Apr 03 14:42:32 +0000 2020,FakeNews,https://twitter.com/assampolice/status/1246085682918912003/photo/1,,429,1246085682918912003,,,,ca,,false,144,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Important #FakeNews alert. https://t.co/BjG2CkJGbJ,https://twitter.com/assampolice/status/1246085682918912003,Wed Aug 05 09:23:53 +0000 2015,assampolice,false,Official Twitter handle of Assam Police for positive engagement with all stakeholders in society.,3981,91486,117,47,"Guwahati, Assam",Assam Police,assampolice,6733,,http://www.assampolice.gov.in,true
,Thu Apr 09 22:47:16 +0000 2020,,https://twitter.com/FinMinNigeria/status/1248381996415377408/photo/1,,846,1248381996415377408,,,,en,"Abuja, Nigeria",false,744,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The general public should take note.  @zshamsuna did not grant a press conference or any interviews. No funds were lost in the fire at the Accountant Generals Office which was contained to two rooms. Donations are under N30b to date. This is pure mischief &amp; should be disregarded https://t.co/vknWNWHOHS,https://twitter.com/FinMinNigeria/status/1248381996415377408,Fri Mar 17 13:03:43 +0000 2017,FinMinNigeria,false,"Official Twitter Account for Nigeria's Ministry of Finance, Budget and National Planning. (Personal Tweets by Ministers: @ZShamsuna & @clemagba)",70,174400,125,132,"Abuja, Nigeria","Ministry of Finance, Budget and National Planning",FinMinNigeria,2210,,http://finance.gov.ng,true
,Sat Aug 24 20:30:20 +0000 2019,,https://twitter.com/Transformless/status/1165360715726753793/video/1,,7622,1165360715726753793,,,,en,,false,3141,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sharing this video myself instead of RTing it bc the guy who tweeted it is a Qanon MAGAt, so here it is,

Hong Kong protestors cutting down a facial recognition tower.

this is the future.

this is what the revolution will look like. https://t.co/HVf4QxPPaF",https://twitter.com/Transformless/status/1165360715726753793,Wed Jan 16 21:30:21 +0000 2019,Transformless,false,⚧️Ⓐ⧖,55068,657,253,4,"Baltimore: she/her, they/them",Aria even worried?,Transformless,12242,,https://instagram.com/transformlessness,false
,Sun Apr 12 13:44:26 +0000 2020,,https://twitter.com/JackMotleyLive/status/1249332549928849414/photo/1,,11,1249332549928849414,,,,en,"Warrington, FL",false,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Our society never reacted to any of the other mortal issues that cause death in a regular basis! Some will die, yes, so is the cycle of life! On its face, This pandemic will go down as the greatest “con” of our time! https://t.co/CuSkW47REm",https://twitter.com/JackMotleyLive/status/1249332549928849414,Mon Mar 19 11:06:29 +0000 2012,JackMotleyLive,false,"☀️Pensacola, Fl.🇺🇸 Veteran 🌆Entrepreneur 📽Instagram: YakMotley 😎 Facebook (230k)-YakMotley ▶️YouTube (155k)-YakMotley",5020,1799,1915,140,"Pensacola, Fl.",Jack Motley,JackMotleyLive,7128,,http://www.youtube.com/c/YakMotley,false
,Mon Mar 30 03:21:19 +0000 2020,,,https://twitter.com/ThePrintIndia/status/1244453308959342594,4428,1244464697790713858,,,,en,,false,2558,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FAKE NEWS ALERT 🚨 

PBNS got in touch with the Cabinet Secretary on this news article. 

The Cabinet Secretary expressed surprise &amp; said that there is no such plan of extending the lockdown. https://t.co/CrLlp6f7X5",https://twitter.com/PBNS_India/status/1244464697790713858,Mon Apr 01 13:51:43 +0000 2019,PBNS_India,false,"Digital News Service of India’s Public Broadcaster - Breaking Alerts, Digests & curated Developing Stories from across the Globe.Also on https://t.co/q7eM98YxLj",19,56705,61,231,,Prasar Bharati News Services,PBNS_India,38067,,,true
,Thu Mar 12 13:41:19 +0000 2020,,https://twitter.com/JPYlTqpLzb65rdX/status/1238097741709901825/photo/1,,6497,1238097741709901825,,,,ja,,false,5332,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","日本では絶対に報道されません。
拡散希望です。

「新型コロナウイルス罹患した患者の多くが肺が繊維化。生存率は肺癌よりも低い」

1度でも罹患したら人生変わってしまう後遺症(殺人)ウイルス。 https://t.co/QrfkBZC8sL",https://twitter.com/JPYlTqpLzb65rdX/status/1238097741709901825,Wed Feb 26 00:30:43 +0000 2020,JPYlTqpLzb65rdX,true,,2107,18922,0,168,,報道されないコロナ情報,JPYlTqpLzb65rdX,1426,,,false
,Thu Apr 02 11:59:00 +0000 2020,,https://twitter.com/TrumpWarRoom/status/1245682138776629248/video/1,,3894,1245682138776629248,,,,en,,false,1642,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","The media is giving a pass to a pro-Biden TV ad that doctors and deceptively edits audio of President Trump, even though every independent fact checker said President Trump DID NOT call the coronavirus a hoax.
 
Joe Biden, on the other hand? This sounds authentic… https://t.co/YY6vN5gTM6",https://twitter.com/TrumpWarRoom/status/1245682138776629248,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the #TeamTrump 2020 campaign. #MAGA",91,895722,276,2643,MAGA Country,Trump War Room - Text TRUMP to 88022,TrumpWarRoom,23719,,https://www.donaldjtrump.com/,true
,Thu Apr 02 15:40:54 +0000 2020,foodpanda CoronavirusOutbreakindia,https://twitter.com/agirgupta/status/1245737982184886274/video/1,,0,1245737982184886274,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#foodpanda what is going on?
Why is this guy blowing air in food packets during this time of #CoronavirusOutbreakindia https://t.co/VKs5D0iOIO",https://twitter.com/agirgupta/status/1245737982184886274,Thu May 07 18:02:37 +0000 2015,agirgupta,false,,133,5,10,0,,Agir Gupta,agirgupta,973,,,false
,Thu Mar 19 17:14:02 +0000 2020,,,,30,1240687991581859841,JeffJacksonNC,1240687990659117000,124820305,en,,,4,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Hospitals are starting to cancel elective surgeries and doing their best to empty hospital beds to prepare for a surge.

Our hospital beds are typically 85% full across the state.

If we don't significantly reduce that number within the next week, that's a major problem.",https://twitter.com/JeffJacksonNC/status/1240687991581859841,Sat Mar 20 17:42:39 +0000 2010,JeffJacksonNC,false,"Captain, Army National Guard. State Senator for North Carolina's 37th District. Fighting corruption:https://t.co/MWG2b2BWFB",4797,60903,2440,429,"Charlotte, NC",Sen. Jeff Jackson,JeffJacksonNC,7152,,http://JeffJacksonNC.com,true
,Sat Apr 04 16:35:58 +0000 2020,,https://twitter.com/ivaniz66/status/1246476617628758016/video/1,,3151,1246476617628758016,,,,es,,false,3930,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Estados Unidos acaba de descubrir al hombre que fabricó y vendió el virus Corona a China. Dr. Charles Lieber, jefe del departamento de química y biología de la Universidad de Havard, EE. UU. Fue arrestado hoy según fuentes del departamento estadounidense. Información en HILO https://t.co/UitRJSCpfq",https://twitter.com/ivaniz66/status/1246476617628758016,Wed Nov 11 04:07:13 +0000 2009,ivaniz66,false,"Abogado, venezolano. Amante de la libertad y del espiritu de superación del ser humano. La izquierda es el eterno experimento del fracaso.🇻🇪🇻🇪🇻🇪",5684,7744,5087,11,,Iván Jesús Izaguirre I.,ivaniz66,12007,,,false
,Tue Apr 07 21:32:25 +0000 2020,,https://twitter.com/IkhsanK07895159/status/1247638385247715328/photo/1,,44,1247638385247715328,dpplif,1247527662064529400,1105515446801858600,und,,false,8,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@dpplif @HANMAS19 https://t.co/0QaVqh52dK,https://twitter.com/IkhsanK07895159/status/1247638385247715328,Sun Apr 05 21:42:02 +0000 2020,IkhsanK07895159,false,belajar bukan semakin pinter malah mnjadi semakin goblok,4819,1036,1726,0,,Ikhsan Kamil,IkhsanK07895159,3051,,,false
,Wed Jun 03 23:09:53 +0000 2020,,https://twitter.com/RobertMackey/status/1268319020530294785/video/1,,16,1268319020530294785,,,,en,,false,13,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Here is a recording of the wildly inaccurate White House video that was posted on the official government Twitter and Facebook feeds on Wednesday, and later deleted without explanation. https://t.co/hbmmx68DKe",https://twitter.com/RobertMackey/status/1268319020530294785,Sat Nov 29 17:08:19 +0000 2008,RobertMackey,false,Senior writer @theintercept. Ex-NYT reporter https://t.co/5NSBtm1h24 and Lede blogger https://t.co/ifkEyjv9wY,30434,29976,1871,1163,,Robert Mackey,RobertMackey,124002,,https://theintercept.com/staff/robertmackey/,true
