,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name.1,user_statuses_count,user_time_zone,user_urls,user_verified,cleaned_text,token_length,sentence_length
489,,Tue Aug 22 08:27:00 +0000 2017,BULO StopBulos,https://twitter.com/policia/status/899910766064750592/photo/1,,488,899910766064750592,,,,es,,False,464,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Es un #BULO. Confía solo en mensajes de fuentes oficiales y ✋🏻nunca reenvíes si no estás segur@ #StopBulos https://t.co/8ShgcA117P,https://twitter.com/policia/status/899910766064750592,Wed Mar 11 17:02:34 +0000 2009,policia,False,"https://t.co/Wli0gJZH8D https://t.co/vsvFxUqwLI
https://t.co/nj4blJG357",28974,3455564,0,7902,España,Policía Nacional,policia,35368,,http://www.policia.es,True,es un #bulo. confía solo en mensajes de fuentes oficiales y nunca reenvíes si no estás segur@ #stopbulos ,22,2
490,,Mon Mar 23 13:39:17 +0000 2020,WarAgainstVirus,https://twitter.com/CMOMaharashtra/status/1242083497512022019/photo/1,,2320,1242083497512022019,,,,en,,False,923,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🚨 COVID-19 - The Epidemic Diseases Act, 1897 - Lockdown - Orders

#WarAgainstVirus https://t.co/WPxsBJMRtv",https://twitter.com/CMOMaharashtra/status/1242083497512022019,Tue Jul 01 08:59:10 +0000 2014,CMOMaharashtra,False,Office of the Chief Minister of Maharashtra,413,2366380,100,838,"Mantralaya, Mumbai",CMO Maharashtra,CMOMaharashtra,32256,,,True," covid19  the epidemic diseases act 1897  lockdown  orders

#waragainstvirus ",10,1
491,,Wed Mar 25 20:26:11 +0000 2015,,https://twitter.com/urbebikini/status/580828044027424768/photo/1,http://bit.ly/1FHsaqm,18,580828044027424768,,,,es,,False,5,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Ruby Demestoy (@RubyDemestoy) es toda una joyita http://t.co/3rgCKmUfh1 http://t.co/YZ221gXNRh,https://twitter.com/UB_Magazine/status/580828044027424768,Tue Jul 28 22:12:18 +0000 2009,UB_Magazine,False,"Más de una década revelando la sensualidad de la mujer venezolana. Tendencias, cultura, urbanidad y entretenimiento.",1195,195416,610,892,Venezuela,UB Magazine,UB_Magazine,156714,,http://ubthemagazine.com,False,ruby demestoy @rubydemestoy es toda una joyita  ,8,1
492,,Mon Mar 23 16:23:50 +0000 2020,,https://twitter.com/MinSaludCol/status/1242124908139773955/photo/1,,9413,1242124908139773955,,,,es,,False,6461,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Confirmamos 42 pacientes con COVID-19 en Bogotá (22), Medellín (10), Cartagena (2), Barbosa (1), Bello(1), Cajicá (1), Chía (1), Cota (1), Envigado (1), Guatapé (1) y Sabaneta (1). Con estos, Colombia llega a 277 casos de coronavirus. https://t.co/vsBnQNHUCa",https://twitter.com/MinSaludCol/status/1242124908139773955,Sun Sep 11 14:50:36 +0000 2011,MinSaludCol,False,Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia,1463,1363476,810,1479,,MinSaludCol,MinSaludCol,70932,,http://www.minsalud.gov.co,True,confirmamos 42 pacientes con covid19 en bogotá 22 medellín 10 cartagena 2 barbosa 1 bello1 cajicá 1 chía 1 cota 1 envigado 1 guatapé 1 y sabaneta 1. con estos colombia llega a 277 casos de coronavirus. ,38,1
493,,Wed Mar 18 20:08:34 +0000 2020,,https://twitter.com/Jimina_Sabadu/status/1240369524345577472/photo/1,,2115,1240369524345577472,,,,es,,False,1307,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",En Las palmeras puse al Rey dando un discurso por el Brote. Sí. Tengo poderes. ¿Qué pasa? https://t.co/hlbSc4E7i0,https://twitter.com/Jimina_Sabadu/status/1240369524345577472,Mon Mar 12 02:41:35 +0000 2007,Jimina_Sabadu,False,"Si me haces elegir, elegiré el bando contrario al tuyo. Quiero ser justa. Es una meta imposible pero lo intento, que no es poco.",21501,6273,1641,76,Spain,Jimina,Jimina_Sabadu,30589,,https://medium.com/@jiminasabad?source=linkShare-b8105ab58b93-1520935591,False,en las palmeras puse al rey dando un discurso por el brote. sí. tengo poderes. qué pasa ,20,4
494,,Wed Mar 18 19:49:02 +0000 2020,,https://twitter.com/thehill/status/1240364608390606850/video/1,,11932,1240364608390606850,,,,en,,False,4738,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Sen. John Cornyn: ""China is to blame because the culture where people eat bats &amp; snakes &amp; dogs &amp; things like that, these viruses are transmitted from the animal to the people and that's why China has been the source of a lot of these viruses like SARS, like MERS, the Swine Flu."" https://t.co/N4TIlGFqAL",https://twitter.com/thehill/status/1240364608390606850,Thu Mar 22 18:15:18 +0000 2007,thehill,False,"The Hill is the premier source for policy and political news. Follow for tweets on what's happening in Washington, breaking news and retweets of our reporters.",10,3971913,267,26934,"Washington, DC",The Hill,thehill,790873,,http://www.thehill.com,True,sen. john cornyn china is to blame because the culture where people eat bats amp snakes amp dogs amp things like that these viruses are transmitted from the animal to the people and thats why china has been the source of a lot of these viruses like sars like mers the swine flu. ,54,1
495,,Fri Mar 06 10:33:06 +0000 2020,,https://twitter.com/AFPSouthAsia/status/1235876049667477504/photo/1,,4,1235876049667477504,,,,en,,False,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Security personnel wear facemasks as they accompany a peace march on a road in New Delhi. The number of coronavirus cases in the world rose to 98,123, including 3,385 deaths, across 87 countries and territories on March 6, according to a report compiled by @AFP @PrakashAFPLive https://t.co/Uw1W59Vk24",https://twitter.com/AFPSouthAsia/status/1235876049667477504,Tue Dec 07 06:00:49 +0000 2010,AFPSouthAsia,False,Breaking news and the best of @AFP's coverage from around the South Asia region.,109,7264,378,344,,AFP South Asia,AFPSouthAsia,9144,,https://www.afp.com/,False,security personnel wear facemasks as they accompany a peace march on a road in new delhi. the number of coronavirus cases in the world rose to 98123 including 3385 deaths across 87 countries and territories on march 6 according to a report compiled by @afp @prakashafplive ,49,2
496,,Thu Mar 19 22:04:07 +0000 2020,Rumunia koronawirusem,,,1683,1240760994269446144,,,,pl,,,429,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#Rumunia: rząd w Bukareszcie ogłosił, że te osoby, które są zakażone #koronawirusem i są tego świadome, ale nie przestrzegają nakazów sanitarnych, przez co mogą przyczyniać się do śmierci innej osoby, zostaną skazane na 15 lat więzienia. Dekret wchodzi w życie natychmiast.",https://twitter.com/RadioZET_NEWS/status/1240760994269446144,Wed Apr 25 08:52:40 +0000 2012,RadioZET_NEWS,False,"Blisko Ciebie, obiektywne i niezależne. Takie są Wiadomości #RadioZET | ☎️ Czerwony Telefon: 321 321 100",709,74108,874,368,Poland,Radio ZET NEWS,RadioZET_NEWS,135716,,http://wiadomosci.radiozet.pl,True,#rumunia rząd w bukareszcie ogłosił że te osoby które są zakażone #koronawirusem i są tego świadome ale nie przestrzegają nakazów sanitarnych przez co mogą przyczyniać się do śmierci innej osoby zostaną skazane na 15 lat więzienia. dekret wchodzi w życie natychmiast.,45,2
497,,Mon Mar 23 16:07:51 +0000 2020,FAKENEWS,https://twitter.com/MinEconomia/status/1242120885227737089/photo/1,http://bit.ly/2UcSrt,1000,1242120885227737089,,,,pt,,False,472,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#FAKENEWS | ⚠O governo federal não está fazendo recadastramentos! Não clique nesses links. Eles foram feitos para roubar seus dados. Informações oficiais você encontra nos portais e redes sociais do governo como @MinEconomia e @minsaude. Acesse: https://t.co/9mlFF8P5Yn https://t.co/HIAXbm9Qxr,https://twitter.com/MinEconomia/status/1242120885227737089,Wed Nov 17 17:58:17 +0000 2010,MinEconomia,False,Perfil Oficial do Ministério da Economia no Twitter.,7004,672847,373,1432,"Brasília, DF, Brasil",Ministério da Economia,MinEconomia,21378,,http://www.gov.br/economia,True,#fakenews  o governo federal não está fazendo recadastramentos não clique nesses links. eles foram feitos para roubar seus dados. informações oficiais você encontra nos portais e redes sociais do governo como @mineconomia e @minsaude. acesse  ,41,4
498,,Sat Mar 21 17:29:00 +0000 2020,,https://twitter.com/JoeBiden/status/1241416531684331526/video/1,,82785,1241416531684331526,,,,en,,False,41467,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Everyone knows that we're facing a real crisis from the coronavirus. But do you know how we got here and what we need to do next? Ron Klain, former White House Ebola Response Coordinator, breaks it down for us: https://t.co/XRkIw2EzM4",https://twitter.com/JoeBiden/status/1241416531684331526,Sun Mar 11 17:51:24 +0000 2007,JoeBiden,False,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",20,10950426,29,22182,"Wilmington, DE",Joe Biden,JoeBiden,6171,,http://joebiden.com,True,everyone knows that were facing a real crisis from the coronavirus. but do you know how we got here and what we need to do next ron klain former white house ebola response coordinator breaks it down for us ,40,2
499,,Sat Mar 21 10:40:50 +0000 2020,StopBulos Calahorra,https://twitter.com/aytocalahorra/status/1241313816195010560/photo/1,,4,1241313816195010560,,,,es,"Calahorra, España",False,9,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","⚠️⚠️⚠️STOP BULOS⚠️⚠️⚠️

No. No hay que bajar al hospital a hacerse pruebas. Sanidad llama a grupos de riesgo y personal de servicios esenciales.

Confía solo en fuentes OFICIALES

#StopBulos #Calahorra https://t.co/JDOQrmIOC4",https://twitter.com/aytocalahorra/status/1241313816195010560,Mon Feb 13 11:40:11 +0000 2012,aytocalahorra,False,Twitter oficial del @aytocalahorra,2198,3204,631,68,Calahorra La Rioja,Ayuntamiento de Calahorra,aytocalahorra,12764,,http://www.ayto-calahorra.es,False,"stop bulos

no. no hay que bajar al hospital a hacerse pruebas. sanidad llama a grupos de riesgo y personal de servicios esenciales.

confía solo en fuentes oficiales

#stopbulos #calahorra ",35,4
500,,Sun Mar 22 14:48:57 +0000 2020,,,,282,1241738641040424961,luigidimaio,1.2417386392746516e+18,48062712.0,it,,,86,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ne sono state sbloccate anche 200mila ferme in Turchia. Dunque questione risolta, andiamo avanti. 

Intanto al @ItalyMFA stiamo continuando a lavorare per far arrivare altri aiuti sanitari.",https://twitter.com/luigidimaio/status/1241738641040424961,Wed Jun 17 18:34:46 +0000 2009,luigidimaio,False,Ministro degli Affari Esteri e della Cooperazione Internazionale.,246,685583,393,1878,"Pomigliano d'Arco, Campania",Luigi Di Maio,luigidimaio,5948,,http://www.luigidimaio.it,True,"ne sono state sbloccate anche 200mila ferme in turchia. dunque questione risolta andiamo avanti. 

intanto al @italymfa stiamo continuando a lavorare per far arrivare altri aiuti sanitari.",31,3
501,,Wed Mar 18 04:21:12 +0000 2020,,https://twitter.com/bbcturkce/status/1240131111696707590/photo/1,https://bbc.in/2QoORKc,128,1240131111696707590,,,,tr,,False,36,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Hong Kong'da koronavirüslü bir hastanın köpeği, testi negatif çıktıktan günler sonra öldü
https://t.co/GT8ADpZq4s https://t.co/GaAThWBAbU",https://twitter.com/bbcturkce/status/1240131111696707590,Mon Mar 02 11:18:25 +0000 2009,bbcturkce,False,BBC Dünya Servisi Türkçe Yayınları'nın haber hesabı.,96,3721354,45,4254,Londra,BBC News Türkçe,bbcturkce,164533,,http://bbcturkce.com,True,"hong kongda koronavirüslü bir hastanın köpeği testi negatif çıktıktan günler sonra öldü
 ",12,1
502,,Wed Jan 29 13:03:40 +0000 2020,coronavirus,https://twitter.com/WHOPhilippines/status/1222505592595480576/photo/1,,543,1222505592595480576,,,,en,,False,521,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Here are some Q&amp;As on the new #coronavirus.

Q: Are antibiotics effective in preventing &amp; treating the 2019-nCoV?
A: No, antibiotics do not work against viruses, only bacteria. The 2019-nCoV is a virus, thus, antibiotics should not be used as a means of prevention or treatment. https://t.co/2A24eiiaWR",https://twitter.com/WHOPhilippines/status/1222505592595480576,Wed Nov 27 16:00:00 +0000 2013,WHOPhilippines,False,We work closely with @DOHgovph towards #HealthForAll in the Philippines 🇵🇭,877,80292,486,235,"Manila, Philippines",World Health Organization Philippines,WHOPhilippines,5465,,https://www.who.int/philippines,True,"here are some qampas on the new #coronavirus.

q are antibiotics effective in preventing amp treating the 2019ncov
a no antibiotics do not work against viruses only bacteria. the 2019ncov is a virus thus antibiotics should not be used as a means of prevention or treatment. ",50,3
503,,Sat Mar 21 23:27:34 +0000 2020,CuidarteEsCuidarnos ArgentinaUnida,https://twitter.com/ENACOMArgentina/status/1241506770423611395/video/1,,1338,1241506770423611395,,,,es,,False,1298,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Internet es un servicio esencial que nos permitirá trabajar, estudiar y mantenernos conectados e informado mientras estamos en casa. Seguí estos consejos para un uso responsable de las redes.

#CuidarteEsCuidarnos
#ArgentinaUnida https://t.co/46YEwUP5BH",https://twitter.com/ENACOMArgentina/status/1241506770423611395,Tue Dec 17 01:10:12 +0000 2013,ENACOMArgentina,False,"Ente Nacional de Comunicaciones

🖥️ Atención de consultas por mensaje directo, de lunes a viernes de 9 a 17 hs.
#Enacom #ArgentinaUnida",4786,39759,769,182,República Argentina,ENACOM,ENACOMArgentina,3798,,http://enacom.gob.ar,True,"internet es un servicio esencial que nos permitirá trabajar estudiar y mantenernos conectados e informado mientras estamos en casa. seguí estos consejos para un uso responsable de las redes.

#cuidarteescuidarnos
#argentinaunida ",35,3
504,,Thu Mar 19 16:07:10 +0000 2020,,https://twitter.com/ABCWorldNews/status/1240671162306367488/video/1,https://abcn.ws/3bd3bO2,14,1240671162306367488,,,,en,,False,13,,,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>",FDA Commissioner Dr. Stephen Hahn says he expects that a coronavirus vaccine would be available for approval  in 12 months: “The president is right. This is record time for the development of a vaccine.” https://t.co/qxOpkf4bdp https://t.co/NK0qid6Pkl,https://twitter.com/ABCWorldNews/status/1240671162306367488,Thu Oct 29 19:21:20 +0000 2009,ABCWorldNews,False,The official Twitter account for @ABC's World News Tonight with @DavidMuir.,204,1469796,454,10672,New York,World News Tonight,ABCWorldNews,176378,,http://abcnews.com/wnt,True,fda commissioner dr. stephen hahn says he expects that a coronavirus vaccine would be available for approval  in 12 months the president is right. this is record time for the development of a vaccine.  ,36,2
